10us,Module,Name,DemangledName,Type,RawType,Size,DefaultValues,Comment,IsReadOnly
0xC4D958,,TempVertexBuffer,TempVertexBuffer,RxObjSpace3dVertex[4],,144,,,0
0xC6A15C,,_ZN7CSprite31m_bFlushSpriteBufferSwitchZTestE,CSprite::m_bFlushSpriteBufferSwitchZTest,,,1,,,0
0xC6A168,,pFirstAvailableStencilShadowObject,pFirstAvailableStencilShadowObject,CStencilShadowObject *,,4,,,0
0xC6A16C,,pFirstActiveStencilShadowObject,pFirstActiveStencilShadowObject,CStencilShadowObject *,,4,,,0
0xC6A170,,_shdData1_C6A170,_shdData1_C6A170,void *,,4,,,0
0xC6A174,,_shdData2_C6A174,_shdData2_C6A174,void *,,4,,,0
0xC6A178,,_shdData3_C6A178,_shdData3_C6A178,void *,,4,,,0
0xC6A198,,stencilShadowObjcts,stencilShadowObjcts,CStencilShadowObject[64],,1792,,,0
0xC6A898,,unk,unk,,,1,,,0
0xC6A8A0,,_ZN6CBirds16bHasBirdBeenShotE,CBirds::bHasBirdBeenShot,,,1,,,0
0xC6A8A4,,_ZN6CBirds13NumberOfBirdsE,CBirds::NumberOfBirds,,,1,,,0
0xC6A8B0,,_ZN6CBirds6aBirdsE,CBirds::aBirds,CBird,,408,,,0
0xC6AA48,,_ZN6CBirds10BirdShotAtE,CBirds::BirdShotAt,CVector,,12,,,0
0xC6AA58,,_ZN7CClouds29m_fVolumetricCloudMaxDistanceE,CClouds::m_fVolumetricCloudMaxDistance,,,1,,,0
0xC6AA5C,,_ZN7CClouds25m_VolumetricCloudsUsedNumE,CClouds::m_VolumetricCloudsUsedNum,,,1,,,0
0xC6AA64,,_ZN7CClouds13ms_cameraRollE,CClouds::ms_cameraRoll,,,1,,,0
0xC6AA6C,,_ZN7CClouds18IndividualRotationE,CClouds::IndividualRotation,int,,4,,,0
0xC6AA70,,_ZN7CClouds13CloudRotationE,CClouds::CloudRotation,,,1,,,0
0xC6AA74,,gpMoonMask,gpMoonMask,RwTexture *,,4,,,0
0xC6AA78,,gpCloudTex,gpCloudTex,RwTexture *[2],,8,,,0
0xC6AAB0,,_ZN7CClouds5ms_vcE,CClouds::ms_vc,tVolumetricClouds,,5800,,,0
0xC6C158,,_ZN7CClouds5ms_mfE,CClouds::ms_mf,tMovingFog,,10236,,,0
0xC6E958,,gVecPlayerCoors,gVecPlayerCoors,RwV3d,,12,,,0
0xC6E964,,gVecCameraCoors,gVecCameraCoors,RwV3d,,12,,,0
0xC6E978,,_ZN8CCredits16CreditsStartTimeE,CCredits::CreditsStartTime,,,1,,,0
0xC6E97C,,_ZN8CCredits13bCreditsGoingE,CCredits::bCreditsGoing,,,1,,,0
0xC6E9A8,,_ZN11CEscalators6aArrayE,CEscalators::aArray,CEscalator,,10752,,,0
0xC713A8,,_ZN12CPlaneTrails6aArrayE,CPlaneTrails::aArray,CPlaneTrail[3],,768,,,0
0xC716A8,,pEmptyChar,pEmptyChar,CFontChar *,,4,,,0
0xC718B0,,gFontData,gFontData,tFontData[2],,420,,,0
0xC71A54,,_ZN5CFont9PS2SymbolE,CFont::PS2Symbol,,,1,,,0
0xC71A55,,m_bNewLine,m_bNewLine,,,1,,,0
0xC71A60,,_ZN5CFont5ColorE,CFont::Color,,,1,,,0
0xC71A64,,_ZN5CFont5ScaleE,CFont::Scale,,,1,,,0
0xC71A6C,,_ZN5CFont5SlantE,CFont::Slant,float,,4,,,0
0xC71A70,,_ZN5CFont13SlantRefPointE,CFont::SlantRefPoint,,,1,,,0
0xC71A78,,m_FontJustify,m_FontJustify,,,1,,,0
0xC71A79,,m_bFontCentreAlign,m_bFontCentreAlign,,,1,,,0
0xC71A7A,,m_bFontRightAlign,m_bFontRightAlign,,,1,,,0
0xC71A7B,,m_bFontBackground,m_bFontBackground,,,1,,,0
0xC71A7C,,bEnlargeBackgroundBox,bEnlargeBackgroundBox,,,1,,,0
0xC71A7D,,m_FontPropOn,m_FontPropOn,,,1,,,0
0xC71A7E,,m_FontIsBlip,m_FontIsBlip,,,1,,,0
0xC71A80,,m_FontAlpha,m_FontAlpha,,,1,,,0
0xC71A84,,m_FontBackgroundColor,m_FontBackgroundColor,CRGBA,,4,,,0
0xC71A88,,m_fWrapx,m_fWrapx,float,,4,,,0
0xC71A8C,,m_FontCentreSize,m_FontCentreSize,float,,4,,,0
0xC71A90,,m_fRightJustifyWrap,m_fRightJustifyWrap,float,,4,,,0
0xC71A94,,m_FontTextureId,m_FontTextureId,,,1,,,0
0xC71A95,,m_FontStyle,m_FontStyle,,,1,,,0
0xC71A96,,m_FontShadow,m_FontShadow,,,1,,,0
0xC71A97,,m_FontDropColor,m_FontDropColor,,,1,,,0
0xC71A9B,,m_FontOutlineSize,m_FontOutlineSize,,,1,,,0
0xC71A9C,,m_FontOutlineOrShadow,m_FontOutlineOrShadow,,,1,,,0
0xC71AA0,,_ZN5CFont11RenderStateE,CFont::RenderState,,,1,,,0
0xC71AD0,,_ZN5CFont6SpriteE,CFont::Sprite,CSprite2d[2],,8,,,0
0xC71AD8,,_ZN5CFont12ButtonSpriteE,CFont::ButtonSprite,CSprite2d[15],,60,,,0
0xC71B20,,TempBufferVerticesStoredShattered,TempBufferVerticesStoredShattered,,,1,,,0
0xC71B24,,TempBufferIndicesStoredShattered,TempBufferIndicesStoredShattered,,,1,,,0
0xC71B30,,CentersWithTriangle,CentersWithTriangle,CVector2D[5],,40,,,0
0xC71B58,,_ZN6CGlass22apEntitiesToBeRenderedE,CGlass::apEntitiesToBeRendered,int[],,128,,,0
0xC71BD8,,_ZN6CGlass16NumGlassEntitiesE,CGlass::NumGlassEntities,,,1,,,0
0xC71BF8,,_ZN6CGlass11aGlassPanesE,CGlass::aGlassPanes,,,1,,,0
0xC72FB0,,_ZN9CGridRefs12aArtistNamesE,CGridRefs::aArtistNames,,,1,,,0
0xC73C58,,_ZN6CMBlur9DrunknessE,CMBlur::Drunkness,,,1,,,0
0xC73CC0,,_ZN10COcclusion18NumActiveOccludersE,COcclusion::NumActiveOccluders,,,1,,,0
0xC73CC4,,_ZN10COcclusion20NumInteriorOccludersE,COcclusion::NumInteriorOccluders,,,1,,,0
0xC73CC8,,_ZN10COcclusion18aInteriorOccludersE,COcclusion::aInteriorOccluders,,,1,,,0
0xC73F98,,_ZN10COcclusion17NumOccludersOnMapE,COcclusion::NumOccludersOnMap,,,1,,,0
0xC73FA0,,_ZN10COcclusion10aOccludersE,COcclusion::aOccluders,,,1,,,0
0xC799C8,,CSkidmarks::m_aIndices,CSkidmarks__m_aIndices,unsigned __int16[96],,192,,,0
0xC79A88,,CSkidmarks::m_pTexture,CSkidmarks__m_pTexture,RwTexture *,,4,,,0
0xC79AA8,,CSkidmarks::m_aSkidmarks,CSkidmarks__m_aSkidmarks,CSkidmark[32],,11008,,,0
0xC7C618,,_ZN8CMirrors11MirrorFlagsE,CMirrors::MirrorFlags,,,1,,,0
0xC7C61C,,_ZN8CMirrors7MirrorVE,CMirrors::MirrorV,float,,4,,,0
0xC7C620,,_ZN10C3dMarkers19m_user3dMarkerColorE,C3dMarkers::m_user3dMarkerColor,CRGBA,,4,,,0
0xC7C628,,pVerts,pVerts,RxObjSpace3dVertex[4],,144,,,0
0xC7C6D4,,_ZN12CCheckpoints13NumActiveCPtsE,CCheckpoints::NumActiveCPts,,,1,,,0
0xC7C6D8,,_ZN10C3dMarkers16NumActiveMarkersE,C3dMarkers::NumActiveMarkers,,,1,,,0
0xC7C6DC,,_ZN10C3dMarkers15m_pRpClumpArrayE,C3dMarkers::m_pRpClumpArray,RpClump *[7],,28,,,0
0xC7C6F8,,_ZN11CShinyTexts13NumShinyTextsE,CShinyTexts::NumShinyTexts,,,1,,,0
0xC7C6FC,,_ZN13CBrightLights15NumBrightLightsE,CBrightLights::NumBrightLights,,,1,,,0
0xC7C700,,_ZN10C3dMarkers14m_angleDiamondE,C3dMarkers::m_angleDiamond,,,1,,,0
0xC7C704,,_ZN10C3dMarkers17IgnoreRenderLimitE,C3dMarkers::IgnoreRenderLimit,,,1,,,0
0xC7C70C,,_ZN10CSpecialFX9bVideoCamE,CSpecialFX::bVideoCam,,,1,,,0
0xC7C70D,,_ZN10CSpecialFX8bLiftCamE,CSpecialFX::bLiftCam,,,1,,,0
0xC7C710,,_ZN10CSpecialFX14SnapShotFramesE,CSpecialFX::SnapShotFrames,,,1,,,0
0xC7C714,,_ZN10CSpecialFX15bSnapShotActiveE,CSpecialFX::bSnapShotActive,,,1,,,0
0xC7C718,,gpFinishFlagTex,gpFinishFlagTex,RwTexture *,,4,,,0
0xC7C71C,,_ZN8CMirrors7pBufferE,CMirrors::pBuffer,RwRaster *,,4,,,0
0xC7C720,,_ZN8CMirrors8pZBufferE,CMirrors::pZBuffer,RwRaster *,,4,,,0
0xC7C724,,_ZN8CMirrors12TypeOfMirrorE,CMirrors::TypeOfMirror,,,1,,,0
0xC7C728,,_ZN8CMirrors20bRenderingReflectionE,CMirrors::bRenderingReflection,,,1,,,0
0xC7C729,,_ZN8CMirrors11d3dRestoredE,CMirrors::d3dRestored,,,1,,,0
0xC7C72A,,bFudgeNow,bFudgeNow,,,1,,,0
0xC7C748,,_ZN13CBulletTraces7aTracesE,CBulletTraces::aTraces,CBulletTrace[16],,704,,,0
0xC7CA08,,_ZN18CMotionBlurStreaks8aStreaksE,CMotionBlurStreaks::aStreaks,CRegisteredMotionBlurStreak,,336,,,0
0xC7CB58,,_ZN13CBrightLights13aBrightLightsE,CBrightLights::aBrightLights,,,1,,,0
0xC7D258,,_ZN11CShinyTexts11aShinyTextsE,CShinyTexts::aShinyTexts,,,1,,,0
0xC7DD58,,_ZN10C3dMarkers14m_aMarkerArrayE,C3dMarkers::m_aMarkerArray,C3dMarker[32],,5120,,,0
0xC7F158,,_ZN12CCheckpoints15m_aCheckPtArrayE,CCheckpoints::m_aCheckPtArray,,,1,,,0
0xC80258,,_ZN10C3dMarkers16ms_user3dMarkersE,C3dMarkers::ms_user3dMarkers,tUser3dMarker[5],,140,,,0
0xC802E8,,_ZN10C3dMarkers18ms_directionArrowsE,C3dMarkers::ms_directionArrows,tDirectionArrow[5],,240,,,0
0xC803D8,,_ZN8CMirrors12MirrorNormalE,CMirrors::MirrorNormal,CVector,,12,,,0
0xC803E8,,tmpWeapFxMat,tmpWeapFxMat,CMatrix,,72,,,0
0xC80444,,color,color,RwRGBAReal,,16,,,0
0xC80458,,_ZN9CSprite2d15nextBufferIndexE,CSprite2d::nextBufferIndex,_DWORD,,4,,,0
0xC8045C,,_ZN9CSprite2d16nextBufferVertexE,CSprite2d::nextBufferVertex,_DWORD,,4,,,0
0xC80460,,_ZN9CSprite2d11NearScreenZE,CSprite2d::NearScreenZ,,,1,,,0
0xC80464,,_ZN9CSprite2d13RecipNearClipE,CSprite2d::RecipNearClip,float,,4,,,0
0xC80468,,_ZN9CSprite2d10maVerticesE,CSprite2d::maVertices,RwD3D9Vertex,,28,,,0
0xC80740,,_ZN13CWaterCannons8aCannonsE,CWaterCannons::aCannons,CWaterCannon[3],,2916,,,0
0xC812A8,,_ZN8CWeather23TrafficLightsBrightnessE,CWeather::TrafficLightsBrightness,,,1,,,0
0xC812AC,,_ZN8CWeather17bScriptsForceRainE,CWeather::bScriptsForceRain,,,1,,,0
0xC812B0,,_ZN8CWeather27CurrentRainParticleStrengthE,CWeather::CurrentRainParticleStrength,,,1,,,0
0xC812B4,,_ZN8CWeather15LightningStartYE,CWeather::LightningStartY,,,1,,,0
0xC812B8,,_ZN8CWeather15LightningStartXE,CWeather::LightningStartX,,,1,,,0
0xC812BC,,_ZN8CWeather24LightningFlashLastChangeE,CWeather::LightningFlashLastChange,,,1,,,0
0xC812C0,,_ZN8CWeather24WhenToPlayLightningSoundE,CWeather::WhenToPlayLightningSound,,,1,,,0
0xC812C4,,_ZN8CWeather17LightningDurationE,CWeather::LightningDuration,,,1,,,0
0xC812C8,,_ZN8CWeather14LightningStartE,CWeather::LightningStart,,,1,,,0
0xC812CC,,_ZN8CWeather14LightningFlashE,CWeather::LightningFlash,,,1,,,0
0xC812CD,,_ZN8CWeather14LightningBurstE,CWeather::LightningBurst,,,1,,,0
0xC812D0,,_ZN8CWeather18HeadLightsSpectrumE,CWeather::HeadLightsSpectrum,,,1,,,0
0xC812D8,,_ZN8CWeather17HeatHazeFXControlE,CWeather::HeatHazeFXControl,float,,4,,,0
0xC812DC,,_ZN8CWeather8HeatHazeE,CWeather::HeatHaze,,,1,,,0
0xC812E0,,_ZN8CWeather8SunGlareE,CWeather::SunGlare,,,1,,,0
0xC812E4,,_ZN8CWeather7RainbowE,CWeather::Rainbow,,,1,,,0
0xC812E8,,_ZN8CWeather8WavynessE,CWeather::Wavyness,,,1,,,0
0xC812EC,,_ZN8CWeather11WindClippedE,CWeather::WindClipped,,,1,,,0
0xC812F0,,_ZN8CWeather4WindE,CWeather::Wind,float,,4,,,0
0xC812F4,,_ZN8CWeather9SandstormE,CWeather::Sandstorm,float,,4,,,0
0xC812F8,,_ZN8CWeather14ExtraSunnynessE,CWeather::ExtraSunnyness,float,,4,,,0
0xC812FC,,_ZN8CWeather12Foggyness_SFE,CWeather::Foggyness_SF,,,1,,,0
0xC81300,,_ZN8CWeather9FoggynessE,CWeather::Foggyness,,,1,,,0
0xC81304,,_ZN8CWeather13CloudCoverageE,CWeather::CloudCoverage,,,1,,,0
0xC81308,,_ZN8CWeather8WetRoadsE,CWeather::WetRoads,,,1,,,0
0xC8130C,,_ZN8CWeather18InterpolationValueE,CWeather::InterpolationValue,float,,4,,,0
0xC81310,,_ZN8CWeather17WeatherTypeInListE,CWeather::WeatherTypeInList,,,1,,,0
0xC81314,,_ZN8CWeather13WeatherRegionE,CWeather::WeatherRegion,,,1,,,0
0xC81318,,_ZN8CWeather17ForcedWeatherTypeE,CWeather::ForcedWeatherType,,,1,,,0
0xC8131C,,_ZN8CWeather14NewWeatherTypeE,CWeather::NewWeatherType,,,1,,,0
0xC81320,,_ZN8CWeather14OldWeatherTypeE,CWeather::OldWeatherType,,,1,,,0
0xC81324,,_ZN8CWeather4RainE,CWeather::Rain,,,1,,,0
0xC81328,,static_CWeather__bRain,static_CWeather__bRain,,,1,,,0
0xC8132C,,_ZN8CWeather14UnderWaternessE,CWeather::UnderWaterness,,,1,,,0
0xC81330,,_ZN8CWeather10WaterDepthE,CWeather::WaterDepth,float,,4,,,0
0xC81334,,_ZN8CWeather12InTunnelnessE,CWeather::InTunnelness,,,1,,,0
0xC81338,,_ZN8CWeather17WaterFogFXControlE,CWeather::WaterFogFXControl,,,1,,,0
0xC81340,,_ZN8CWeather10EarthquakeE,CWeather::Earthquake,,,1,,,0
0xC81360,,_ZN8CWeather20m_WeatherAudioEntityE,CWeather::m_WeatherAudioEntity,CAEWeatherAudioEntity,,128,,,0
0xC813E0,,_ZN8CWeather7WindDirE,CWeather::WindDir,CVector,,12,,,0
0xC81410,,static_CWeather__fogDensity,static_CWeather__fogDensity,,,1,,,0
0xC81424,,static_CWeather_LinePos2,static_CWeather_LinePos2,CVector,,12,,,0
0xC81430,,static_CWeather_LinePos1,static_CWeather_LinePos1,CVector,,12,,,0
0xC8143C,,static_flags_for_CWeather__UpdateInTunnelness,static_flags_for_CWeather__UpdateInTunnelness,,,1,,,0
0xC81450,,_ZN14CWindModifiers6NumberE,CWindModifiers::Number,,,1,,,0
0xC81458,,_ZN14CWindModifiers5ArrayE,CWindModifiers::Array,int[],,320,,,0
0xC81598,,ExtraBlocksX,ExtraBlocksX,int[4],,16,,,0
0xC815A8,,ExtraBlocksY,ExtraBlocksY,int[4],,16,,,0
0xC815B8,,NumExtraBlocks,NumExtraBlocks,,,1,,,0
0xC815C0,,_cullZones,_cullZones,,,1,,,0
0xC81C80,,_ZN10CCullZones21aTunnelAttributeZonesE,CCullZones::aTunnelAttributeZones,int,,720,,,0
0xC81F50,,_cullZones2,_cullZones2,,,1,,,0
0xC87AB8,,_ZN10CCullZones19CurrentFlags_PlayerE,CCullZones::CurrentFlags_Player,,,1,,,0
0xC87ABC,,_ZN10CCullZones19CurrentFlags_CameraE,CCullZones::CurrentFlags_Camera,,,1,,,0
0xC87AC0,,_ZN10CCullZones23NumTunnelAttributeZonesE,CCullZones::NumTunnelAttributeZones,,,1,,,0
0xC87AC4,,_cullZoneCount,_cullZoneCount,,,1,,,0
0xC87AC8,,_ZN10CCullZones17NumAttributeZonesE,CCullZones::NumAttributeZones,,,1,,,0
0xC87ACD,,_ZN10CCullZones22bMilitaryZonesDisabledE,CCullZones::bMilitaryZonesDisabled,,,1,,,0
0xC87AF4,,frameList,frameList,rwFrameList,,8,,,0
0xC87C5C,,NodeNamePluginOffset,NodeNamePluginOffset,,,1,,,0
0xC87C60,,gFreeTextureBufferIndex,gFreeTextureBufferIndex,,,1,,,0
0xC87C68,,gD3DTextureBuffer,gD3DTextureBuffer,D3DTextureBuffer,,476,,,0
0xC87E48,,gD3DIndexDataBuffer,gD3DIndexDataBuffer,D3DIndexDataBuffer[17],,408,,,0
0xC87FE8,,txdFilePosition,txdFilePosition,,,1,,,0
0xC87FEC,,texLoadTime,texLoadTime,,,1,,,0
0xC87FF0,,texNumLoaded,texNumLoaded,,,1,,,0
0xC87FFC,,AnisoAvailable,AnisoAvailable,,,1,,,0
0xC88004,,specialTxdSlots,specialTxdSlots,,,1,,,0
0xC8800C,,_ZN9CTxdStore11ms_pTxdPoolE,CTxdStore::ms_pTxdPool,CPool *,,4,,,0
0xC88010,,_ZN9CTxdStore13ms_pStoredTxdE,CTxdStore::ms_pStoredTxd,RwTexDictionary *,,4,,,0
0xC88014,,_lastTxdIndex,_lastTxdIndex,,,1,,,0
0xC88018,,TexDictionaryLinkPluginOffset,TexDictionaryLinkPluginOffset,,,1,,,0
0xC88020,,gVehicleAngleToCamera,gVehicleAngleToCamera,,,1,,,0
0xC88024,,gVehicleDistanceFromCamera,gVehicleDistanceFromCamera,,,1,,,0
0xC88028,,_ZN18CVisibilityPlugins19ms_cullBigCompsDistE,CVisibilityPlugins::ms_cullBigCompsDist,,,1,,,0
0xC8802C,,_ZN18CVisibilityPlugins16ms_cullCompsDistE,CVisibilityPlugins::ms_cullCompsDist,,,1,,,0
0xC88030,,_ZN18CVisibilityPlugins14ms_pedFadeDistE,CVisibilityPlugins::ms_pedFadeDist,,,1,,,0
0xC88034,,_ZN18CVisibilityPlugins13ms_pedLodDistE,CVisibilityPlugins::ms_pedLodDist,,,1,,,0
0xC88038,,_ZN18CVisibilityPlugins18ms_vehicleFadeDistE,CVisibilityPlugins::ms_vehicleFadeDist,,,1,,,0
0xC8803C,,_ZN18CVisibilityPlugins18ms_vehicleLod1DistE,CVisibilityPlugins::ms_vehicleLod1Dist,,,1,,,0
0xC88040,,_ZN18CVisibilityPlugins18ms_vehicleLod0DistE,CVisibilityPlugins::ms_vehicleLod0Dist,,,1,,,0
0xC88044,,_ZN18CVisibilityPlugins33ms_vehicleLod0RenderMultiPassDistE,CVisibilityPlugins::ms_vehicleLod0RenderMultiPassDist,,,1,,,0
0xC8804C,,_ZN18CVisibilityPlugins10ms_pCameraE,CVisibilityPlugins::ms_pCamera,RwCamera *,,4,,,0
0xC88050,,_ZN18CVisibilityPlugins14ms_pCameraPosnE,CVisibilityPlugins::ms_pCameraPosn,CVector *,,4,,,0
0xC88070,,_ZN18CVisibilityPlugins11m_alphaListE,CVisibilityPlugins::m_alphaList,CLinkList_AlphaObjectInfo_,,84,,,0
0xC880C8,,_ZN18CVisibilityPlugins21m_alphaBoatAtomicListE,CVisibilityPlugins::m_alphaBoatAtomicList,CLinkList_AlphaObjectInfo_,,84,,,0
0xC88120,,_ZN18CVisibilityPlugins17m_alphaEntityListE,CVisibilityPlugins::m_alphaEntityList,CLink_AlphaObjectInfo_,,84,,,0
0xC88178,,_ZN18CVisibilityPlugins27m_alphaUnderwaterEntityListE,CVisibilityPlugins::m_alphaUnderwaterEntityList,CLinkList_AlphaObjectInfo_,,84,,,0
0xC881D0,,_ZN18CVisibilityPlugins25m_alphaReallyDrawLastListE,CVisibilityPlugins::m_alphaReallyDrawLastList,CLinkList_AlphaObjectInfo_,,84,,,0
0xC88224,,_ZN18CVisibilityPlugins18ms_weaponPedsForPCE,CVisibilityPlugins::ms_weaponPedsForPC,CLinkList,,52,,,0
0xC8826C,,pointsIn,pointsIn,RwV3d,,12,,,0
0xC88694,,DirectionalLightColour,DirectionalLightColour,RwRGBAReal,,16,,,0
0xC886A4,,AmbientLightColour,AmbientLightColour,RwRGBAReal,,16,,,0
0xC886B4,,DirectionalLightColourForFrame,DirectionalLightColourForFrame,RwRGBAReal,,16,,,0
0xC886C4,,AmbientLightColourForFrame_PedsCarsAndObjects,AmbientLightColourForFrame_PedsCarsAndObjects,,,1,,,0
0xC886D4,,AmbientLightColourForFrame,AmbientLightColourForFrame,RwRGBAReal,,16,,,0
0xC886E8,,pAmbient,pAmbient,RpLight *,,4,,,0
0xC886EC,,pDirect,pDirect,RpLight *,,4,,,0
0xC886F0,,ObjectAffectingLights,ObjectAffectingLights,RpLight *[6],,24,,,0
0xC88708,,numExtraDirectionalLights,numExtraDirectionalLights,,,1,,,0
0xC88740,,aBulletInfos,aBulletInfos,CBulletInfo[8],,352,,,0
0xC888A0,,PlayerSniperBulletStart,PlayerSniperBulletStart,CVector,,12,,,0
0xC888AC,,PlayerSniperBulletEnd,PlayerSniperBulletEnd,CVector,,12,,,0
0xC888D0,,_ZN10CExplosion22m_ExplosionAudioEntityE,CExplosion::m_ExplosionAudioEntity,CAEExplosionAudioEntity,,128,,,0
0xC88950,,aExplosions,aExplosions,CExplosion[16],,1984,,,0
0xC89110,,_ZN15CProjectileInfo15ms_apProjectileE,CProjectileInfo::ms_apProjectile,CObject *[32],,128,,,0
0xC891A8,,gaProjectileInfo,gaProjectileInfo,CProjectileInfo[32],,1152,,,0
0xC89628,,_ZN9CShotInfo14ms_afRandTableE,CShotInfo::ms_afRandTable,float[20],,80,,,0
0xC89690,,aShotInfos,aShotInfos,CShotInfo[100],,4400,,,0
0xC8A7C0,,_ZN7CWeapon23bPhotographHasBeenTakenE,CWeapon::bPhotographHasBeenTaken,,,1,,,0
0xC8A7C1,,_ZN7CWeapon13ms_bTakePhotoE,CWeapon::ms_bTakePhoto,,,1,,,0
0xC8A7DC,,_ZN7CWeapon16ms_PelletTestColE,CWeapon::ms_PelletTestCol,CColModel,,48,,,0
0xC8A810,,gpCrossHairTexFlight,gpCrossHairTexFlight,RwTexture *[2],,8,,,0
0xC8A818,,gpCrossHairTex,gpCrossHairTex,RwTexture *,,4,,,0
0xC8A838,,gCrossHair,gCrossHair,CWeaponEffects[2],,88,,,0
0xC8A8A8,,g_GunAimingOffsets,g_GunAimingOffsets,CGunAimingOffset[20],,480,,,0
0xC8AAB8,,_ZL11aWeaponInfo,aWeaponInfo,CWeaponInfo[80],,8960,,,0
0xC8CF68,,_windowsVersion,_windowsVersion,,,1,,,0
0xC8CF6C,,_DXVersion,_DXVersion,,,1,,,0
0xC8CF88,,_PsGlobal,_PsGlobal,,,1,,,0
0xC8CFB0,,_padX2,_padX2,,,1,,,0
0xC8CFB4,,_padY2,_padY2,,,1,,,0
0xC8CFB8,,_padX1,_padX1,,,1,,,0
0xC8CFBC,,_padY1,_padY1,,,1,,,0
0xC8CFC0,,subsystemInfo,subsystemInfo,char[],,1280,,,0
0xC8D4C0,,gGameState,gGameState,,,1,,,0
0xC8D4C8,,_savedGamma,_savedGamma,,,1,,,0
0xC8DAC8,,_gammaTable,_gammaTable,,,1,,,0
0xC8E0C8,,PC_Scratch,PC_Scratch,char[16384],,16384,,,0
0xC920C8,,_gammaChanged,_gammaChanged,,,1,,,0
0xC920CC,,_?windowed,_?windowed,,,1,,,0
0xC920D0,,_videoModeList,_videoModeList,char **,,4,,,0
0xC920D4,,_pvGraphBuilder,_pvGraphBuilder,LPVOID,,4,,,0
0xC920D8,,_pvMediaControl,_pvMediaControl,IMediaControl *,,4,,,0
0xC920DC,,_pvMediaEvent,_pvMediaEvent,IMediaEventEx *,,4,,,0
0xC920E0,,_pvVideoWindow,_pvVideoWindow,IVideoWindow *,,4,,,0
0xC920E4,,_pvMediaSeeking,_pvMediaSeeking,IMediaSeeking *,,4,,,0
0xC920E8,,RwInitialized,RwInitialized,,,1,,,0
0xC920EC,,_?isForeground,_?isForeground,,,1,,,0
0xC920F0,,_GnumSubSystems,_GnumSubSystems,,,1,,,0
0xC920F4,,GcurSel,GcurSel,WPARAM,,4,,,0
0xC92104,,_ClocksStart_msb,_ClocksStart_msb,,,1,,,0
0xC92108,,_ClocksStart_lsb,_ClocksStart_lsb,,,1,,,0
0xC92118,,_multipleVideoModes,_multipleVideoModes,,,1,,,0
0xC92134,,_gamma,_gamma,CGamma,,16,,,0
0xC92144,,_padConfigs,_padConfigs,,,1,,,0
0xC92268,,_tmpUserPath,_tmpUserPath,char[],,256,,,0
0xC92368,,gta_user_dir_path,gta_user_dir_path,BYTE,,256,,,0
0xC92468,,_DIDeviceNumber,_DIDeviceNumber,,,1,,,0
0xC9246C,,_noMemory,_noMemory,,,1,,,0
0xC92478,,_anisotTextureOffset,_anisotTextureOffset,,,1,,,0
0xC9247C,,_anisotTextureStreamOffset,_anisotTextureStreamOffset,,,1,,,0
0xC92480,,_lastSeenExtraData,_lastSeenExtraData,,,1,,,0
0xC92484,,__rpAtomicFreeList,__rpAtomicFreeList,RwFreeList,,36,,,0
0xC924A8,,_lastSeenRightsPluginId,_lastSeenRightsPluginId,,,1,,,0
0xC924AC,,_clumpModule,_clumpModule,,,1,,,0
0xC924B4,,__rpClumpFreeList,__rpClumpFreeList,RwFreeList,,36,,,0
0xC924D8,,__rpClumpCameraExtOffset,__rpClumpCameraExtOffset,,,1,,,0
0xC924DC,,__rpClumpLightExtOffset,__rpClumpLightExtOffset,,,1,,,0
0xC924E0,,_geometryModule,_geometryModule,,,1,,,0
0xC924EC,,__rpMaterialFreeList,__rpMaterialFreeList,RwFreeList,,36,,,0
0xC92514,,_materialModule,_materialModule,,,1,,,0
0xC9251C,,_D3D9OldRestoreDeviceCallback,_D3D9OldRestoreDeviceCallback,int (*)(void),,4,,,0
0xC92520,,_D3D9DynamicGeometry,immutable(namicGeometry) D9D,,,1,,,0
0xC92524,,_D3D9DynamicGeometryFreeList,immutable(namicGeometryFreeList) D9D,,,1,,,0
0xC92528,,inPlaceSpaceForFreeListStruct,inPlaceSpaceForFreeListStruct,RwFreeList,,36,,,0
0xC9259C,,_worldObjModule,_worldObjModule,,,1,,,0
0xC925A4,,_cameraExtOffset,_cameraExtOffset,,,1,,,0
0xC925A8,,_atomicExtOffset,_atomicExtOffset,,,1,,,0
0xC925AC,,_clumpExtOffset,_clumpExtOffset,,,1,,,0
0xC925B0,,_lightExtOffset,_lightExtOffset,,,1,,,0
0xC925B4,,__rpLightFreeList,__rpLightFreeList,RwFreeList,,36,,,0
0xC925D8,,_lightModule,_lightModule,,,1,,,0
0xC925E0,,g_Light,g_Light,D3DLIGHT9,,104,,,0
0xC92648,,_DirectionalLight,_DirectionalLight,D3DLIGHT9,,104,,,0
0xC926B0,,_D3D9LightOffset,_D3D9LightOffset,,,1,,,0
0xC926B4,,_VideoCardMaxActiveLights,_VideoCardMaxActiveLights,,,1,,,0
0xC926B8,,_NumLightIndexFree,_NumLightIndexFree,,,1,,,0
0xC926BC,,_MaxLightIndexFree,_MaxLightIndexFree,,,1,,,0
0xC926C0,,_MaxLightIndex,_MaxLightIndex,,,1,,,0
0xC926C4,,_LightIndexFree,_LightIndexFree,,,1,,,0
0xC926C8,,_LightsToEnable,_LightsToEnable,,,1,,,0
0xC926CC,,_NumLightsToEnable,_NumLightsToEnable,,,1,,,0
